0,1,2,3,4,5,6,7,8,9,10
1.0,0.6325587694660698,1.5462830927486126,-0.0524629491816937,-0.13459140034105302,0.5011962208788753,0.1508626331733237,-0.5440069882086744,-0.732556676036753,0.6579644199460039,1.4923715317706303
0.0,-1.6121250770659068,-0.9743132646211556,-0.8953185049406783,0.19556023617379037,-0.010131012706855902,-0.6285935057020967,-0.8915855235261305,-0.565642436635776,-0.36327167413718603,-0.5801131460414406
1.0,0.34754607089267303,-1.7123391537104815,-0.6397367867072824,-1.1646731580892977,-0.5481707291164784,-0.7749010452498946,-0.17359051264094694,0.5741259718622751,0.4768062846484159,0.03413498954001548
0.0,-2.695173956675206,-1.6432547142979197,-0.8016586366739074,-0.3105225873272268,1.3736260107344676,1.1304939649952723,0.4719373874969164,0.9500649038452483,0.18317121203359416,-0.0651021480822743
0.0,1.435117584100618,1.4552690981455392,1.51794333025888,0.688865408442987,0.00801797824502165,-1.0469911661061142,-0.5372549993224962,-1.3984691647957455,-1.0690058338330422,-0.589361482987929
1.0,-0.5757343317045571,-0.02255291041615104,0.6328885732720493,-0.27783815325797684,1.547666194108241,0.5746835563237256,-0.49259910337452434,-1.1771030163596703,1.1082213690201748,0.9838431039474762
1.0,-0.45594557276450687,-0.0374182821274453,-1.1776965469628398,-2.3917420110826777,-0.7994418275881195,-0.057468387986891245,-0.3305213249731348,-0.17947134088542843,-1.3965218786580191,-0.37051068452201263
1.0,0.6260556427240844,-0.7924088243042058,-1.462871650895119,-1.2875608223657558,-1.6111055727070374,-1.1604874494518818,-0.9788576023598983,0.008404553993843766,0.8973968344521313,0.8367661154071271
1.0,0.410151470484962,1.336006707219878,0.15368130532856317,1.7247670626489016,2.0474138028371294,2.889167582534763,1.7801059862578628,1.2620729104198343,1.0069427229867602,0.47147927237941667
0.0,0.07448121864038933,-1.2118145760307546,-0.0014930115125942889,-0.8163360243588094,-0.270129736067984,-0.4847739445433533,-0.48850832341084277,-0.5298967802337242,0.048461660569887155,0.04434802103942953
1.0,1.7667587214054792,1.103367015692827,1.1802794458624692,0.5512638525080598,1.4626288789031157,1.437972196781602,0.1614676879472946,0.45947701155047094,1.473873951706088,2.0390015833418733
0.0,-0.8521621619319586,0.4004203894388495,-0.04092857396601263,-0.5415256154487781,0.5693592863407935,1.0302746374363592,0.5676936115447605,0.3214020110440585,0.8047776692409799,0.12346344714697388
0.0,-0.4162314111867902,-0.46163854288803907,-0.9644400887813113,-0.44031594020162473,-0.21567130000175888,0.8637002669502043,0.4569238256958508,1.175618693700205,0.9134692748764341,1.1315556171908618
1.0,1.7278780386376438,1.1611874186571753,1.5606657932509518,0.16357327945648625,-0.07975358063843055,-0.16709141178363612,-0.8823898036979841,0.2552303278428134,-1.2387324067221128,-0.7859460828345775
1.0,-0.46447046541761255,-1.12220851830156,-0.5043564587123819,-0.05220365638366348,-0.2638528467185506,-1.893283978455273,-1.1990853791726537,-0.11588817651805006,0.7846124651842308,0.7612898543118121
1.0,-1.2174753811533972,0.427305870828414,-0.1331382150993436,0.871235511191355,-0.3690628251049026,-1.235356165494002,-2.1493992891623894,-0.6779913433028371,-1.0353856851032948,0.17216001737532094
0.0,0.9045047712748997,0.5924455479742834,-0.2718501123704224,-1.2642580275973607,-1.6145110919308503,-0.7817470833330222,-0.7584893220930743,-1.2086208438611385,-0.4339218991612482,-0.5419618688636466
0.0,1.1473849503539846,0.572095946974973,-0.3045977853124757,0.10791702597957278,-0.48240601974513136,-0.29411062035473495,-0.7001184712081989,-0.5900775216359588,-0.5682360049888878,-0.2418410943783394
0.0,-1.6149404311064346,-0.8432286251975492,-1.732291868245626,-1.0931632602942334,-1.2667225408047165,-0.2695260564100338,0.8441180885228678,0.6218915298283016,0.9656647076668969,1.4211122004750298
1.0,-1.4119471526108411,-0.9095679498898449,0.014250332614934136,-1.3085502593510498,-1.1050917962398026,-0.5343157485263016,-1.7602702561856678,-0.7722357168239076,-0.441493272287744,0.1373130663502275
1.0,0.39902243032161294,0.05640562855492498,0.2786782911623409,-0.6718092828804574,-1.6418826339921333,-1.187010905951804,-0.9462016432391125,-0.6662946284726253,-2.0377328199312674,-1.7857259360428863
